date,location,latitude,longitude,crop_type,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,rolling_3d_temp,rolling_3d_rh,rolling_7d_temp,rolling_7d_rh,rolling_14d_temp,rolling_14d_rh,rolling_30d_temp,rolling_30d_rh,rain_sum_30d,rain_sum_7d,lag_1d_temp,lag_1d_rh,lag_3d_temp,lag_3d_rh,lag_7d_temp,lag_7d_rh,consecutive_dry_days,consecutive_wet_days,temp_trend_7d_slope,rh_trend_7d_slope,vpd,heat_index,day_sin,day_cos,risk_score,risk_level
2018-10-13,coimbatore,8.719943343449007,78.24669090675573,Cotton,30.599734292254563,33.962594941245705,27.89622113128303,85.60180122356797,2.9614754637461584,2.3204489024765564,13.422472909237168,28.372500083660384,78.78881900343423,26.925270339103545,83.0169111190571,26.7674945897886,82.42475159927365,27.382966997611504,82.12904556408044,61.72566319254158,18.96819481353571,28.810516375044486,80.46810891621087,25.1565280469063,89.17488840860506,28.08317904796645,87.79028322216125,0,1,0.6837672844230469,-1.006577470989928,0.6322573505177616,34.879824353432966,-0.9785481345802031,0.20601832032517084,40.0,Medium
2018-10-26,coimbatore,8.719943343449007,78.24669090675573,Cotton,24.377711138714357,28.660975138264213,20.786440528101593,87.4679082586471,2.469909000836872,1.6487654465226245,20.40381462209133,24.230235426408438,78.41150587985116,25.330436221806462,79.4205934486915,25.9084769933026,81.54609814921092,26.43928730989762,82.15607444637175,64.81603639442346,15.287878618458056,24.331614471192143,67.89176821896952,27.856939802199605,72.18858810918347,26.315730309524135,82.4018243901588,0,4,-0.33464316465279736,-0.2654747761706304,0.38250935445420264,28.751106551646714,-0.9084917035725082,0.41790288888678667,0.0,Low
2018-11-16,coimbatore,8.719943343449007,78.24669090675573,Cotton,22.48477573494426,26.75026765417599,20.33060788263653,77.54363684222982,2.6590687364827525,4.558602034696394,20.062048715352418,22.65491146425708,77.28003856613913,23.32271312685454,78.43196068050905,23.455849773758537,78.55376415789509,24.36991162696202,78.45115465772095,68.9538386664777,16.148001156574335,22.050371108357663,77.89678247607735,26.01187644329665,82.08480194740349,21.89233565155788,95.3661251482912,0,3,-0.20252566862183122,0.10989654902142354,0.6115022992870869,26.36195757705575,-0.7021479494046978,0.7120310787787131,0.0,Low
2018-11-27,coimbatore,8.719943343449007,78.24669090675573,Cotton,22.962056865127863,25.73899394193553,20.75643309101605,68.01291875610347,2.0537817963119567,0.2622330064314805,9.001489298252114,24.396799733072907,73.47879325613228,23.771795276515196,77.50450952966028,23.76012275598876,75.97316821384429,23.931689150234728,77.63949131951841,64.8050406129513,6.944059525412642,24.738338773587042,73.79947977815846,21.812776445822283,82.51135591841529,24.854945885682525,74.94552413225574,2,0,-0.008541461672129507,-2.6874202972597496,0.8965967782493225,26.362702802933036,-0.5556819724760489,0.8313949395234058,0.0,Low
2018-12-15,coimbatore,8.719943343449007,78.24669090675573,Cotton,21.87600673320955,24.53560186534905,18.62502010894795,73.98811187096915,2.533214714700273,0.27344099893199186,15.058894417598161,21.860586091707475,75.65956565356262,23.287733456629336,73.82158387768449,22.840217083297556,73.51970166562056,23.385613990559296,75.07636872728918,54.229380759207636,13.175242815064143,21.559647797092282,61.794150699541255,23.626964305613676,81.09243387017797,22.108118673200785,75.42821707068978,2,0,-0.7287572164869184,1.0888705104904894,0.6825559196859374,25.57541232675801,-0.27591294500296043,0.9611826292540837,20.0,Low
2018-12-19,coimbatore,8.719943343449007,78.24669090675573,Cotton,23.928744348262143,28.260655105476392,19.161637106762512,69.45179510189054,3.372065418345805,2.76841244061838,26.29527735708486,23.40406037526345,67.01905493131746,22.569681784164167,71.09409273065084,23.240359569392577,72.26459588848324,23.26900622753596,74.37067428915961,44.46604065576524,11.086602379205933,22.436084894620592,55.68308476641282,22.19383308823644,69.62278735991566,23.626964305613676,81.09243387017797,0,1,0.3240050412528351,-2.697209881301346,0.907641941342737,27.40133410335667,-0.20917350564635637,0.9778785428342386,0.0,Low
2018-12-25,coimbatore,8.719943343449007,78.24669090675573,Cotton,21.462539428358486,23.870143979377325,16.85429816245479,64.22092572799285,2.0222924915075287,0.3211264717043596,19.576228573382128,20.35638839822998,65.10660837439936,21.43923172878684,71.67145323848612,21.982901039143467,72.2142471823033,22.688631579891688,72.92346379788951,46.04090652907209,12.445984862059996,22.32525385601641,61.987756728740756,21.934706231941824,86.50694202993637,22.436084894620592,55.68308476641282,2,0,-0.34701275056278863,-1.377499016999005,0.9154246691440993,24.67358571475813,-0.10730813165636247,0.9942258118156161,0.0,Low
2019-02-09,coimbatore,8.719943343449007,78.24669090675573,Cotton,24.327203646045266,28.32695786044111,22.27722085098537,72.34206765108786,2.493579867256339,1.043461416780442,19.71218840540517,24.6505721449365,64.93828568487386,24.187397032673314,57.76710728263345,24.119491394871662,60.43157924254869,23.66096381553369,61.82850257216325,22.95718426404307,1.7278220343425863,24.171221703726395,74.51508773369673,24.21352111835543,64.03970221975705,25.426550628968208,56.00942846019689,0,1,0.08616380886724721,4.8244656224207345,0.8416376540326431,27.94430702859966,0.6350683134867438,0.7724559775191742,20.0,Low
2019-02-13,coimbatore,8.719943343449007,78.24669090675573,Cotton,25.757062321855102,30.03319140592301,22.951540436113902,65.02494758186495,0.7861849006989947,2.1866492131614916,28.21398398147123,26.224570996796718,53.91664875210944,25.39472341911365,60.578937875575754,24.746781701785018,58.418422344362924,24.041771506796962,61.172211098779236,21.34047667503328,6.183273302647386,27.3106084478223,41.97141411193603,25.13763450859594,67.48776181808036,24.21352111835543,64.03970221975705,0,1,0.3024616347611118,-1.1240747355713565,1.158886952995739,29.00830970094835,0.6866759803451553,0.726963615332308,0.0,Low
2019-03-07,coimbatore,8.719943343449007,78.24669090675573,Cotton,28.990395503069642,31.258308031566454,24.980529985427456,54.92097941088969,1.8181189274149638,0.0,18.105445611558856,27.137973203909826,58.046005706574256,26.259222146474816,56.06180655480089,26.127206091478396,56.07190270854125,25.581137677520452,57.16520013916534,16.970987457499664,3.890410269315357,26.60670999673312,55.26441293057677,25.76668563324929,48.53778795793534,27.162376082719504,63.8852588490287,2,0,0.4870151896374263,0.7135985871810633,1.804718229505847,31.736444473614128,0.9066860720977985,0.4218060770826634,20.0,Low
2019-03-12,coimbatore,8.719943343449007,78.24669090675573,Cotton,27.227286382774842,31.62860217409943,23.402748710010314,42.141708704293706,2.1848195428255712,0.0,21.73182858207306,26.898442823828276,56.614534133163176,27.173308183034006,54.51447783015927,26.64901520806743,55.816111368440424,25.958243668176262,55.33432118507166,15.363864655113852,2.582097062930174,27.190765380348264,60.04266920701795,26.809176392381854,51.930055818689745,25.816814111926696,63.95262477825627,2,0,-0.09185004630444535,-0.3967072446387156,2.0905116869151614,29.334371817989528,0.9395699859530622,0.342356891994542,0.0,Low
2019-04-15,coimbatore,8.719943343449007,78.24669090675573,Cotton,31.380354715806973,33.85702765804124,28.298605990956748,52.92666072338117,0.8483207255092584,0.0,17.019595505847064,31.528570737199185,49.25162041543221,31.242117466255394,50.99558938790845,30.361679602663664,48.497463916912885,29.35021268239162,47.91715824509069,8.717044413733685,0.0,30.797132000812788,48.82641752258337,29.95208875558696,49.54094572304456,30.196904675418523,39.38752154239662,15,0,-0.1373439328146343,-0.17704091690509352,2.1610404588645236,34.026687751976034,0.9724075561219968,-0.23328854407545518,35.0,Medium
2019-04-27,coimbatore,8.719943343449007,78.24669090675573,Cotton,31.313512877020294,36.06749206032508,28.044190032269825,45.781595744951055,3.8393029200249194,0.0,20.202919438674318,30.26999015005659,41.00544117048676,30.36144336549257,43.45570226760513,30.453750327820813,45.52857614176708,30.104872331866076,47.514991675625474,8.296721160061665,0.0,29.21609171244691,33.39934066183383,30.956263373244827,50.63130383810518,29.438157921732046,55.80295679844191,27,0,0.03494999818374543,-0.674936751776971,2.479626308737687,33.602592664267846,0.9039461929224011,-0.42764620926777464,35.0,Medium
2019-05-08,coimbatore,8.719943343449007,78.24669090675573,Cotton,32.75780849967349,35.43341364869784,29.217590928248732,63.710085575272046,1.7781545573848634,1.681065277707519,13.029077755489169,31.18749164812428,50.56568054295112,31.622627676639418,48.90611278650637,31.083233402182394,47.21726825729721,30.90750457723477,47.68805151816115,1.681065277707519,1.6810652777075172,30.16814832067076,47.473104272545704,32.774858272438394,47.19733449025362,29.56872638653493,53.98957679730333,0,1,-0.16696642236327763,2.104981737680468,1.800783678086305,35.94331277843709,0.8073707443023492,-0.5900444739548627,20.0,Low
2019-05-14,coimbatore,8.719943343449007,78.24669090675573,Cotton,31.74333237989816,36.385119196290816,29.354034119473198,46.07710604852342,3.269270370398453,0.0,20.034294740130242,31.658939863357663,44.641423511873484,32.15278664241607,50.752884725605035,31.65991558001785,49.13517670048651,31.07407892554338,47.27197293522733,1.681065277707519,1.6810652777075172,31.07958151532408,40.91718288027951,31.287706724064968,43.180028484559315,30.16814832067076,47.473104272545704,6,0,-0.2971648483157788,-3.3667541090714566,2.5269588674333017,34.04718768232433,0.742280907086982,-0.6700888411055113,0.0,Low
2019-05-24,coimbatore,8.719943343449007,78.24669090675573,Cotton,31.571137986287276,35.53010166591019,29.551344856416737,43.73989245436569,1.7242316663037396,0.0,22.37930665659156,31.479144875367144,49.05358895076836,31.314110481614787,49.84418138210178,31.494337645647864,48.76094543921359,31.404438878424155,48.60502667449782,4.9842094200629505,0.0,31.97519522610099,49.497567319562144,31.069402256884356,47.70842427252763,32.823449594344275,46.23134861363862,9,0,0.19147433912562506,-0.8876053624126627,2.610891629797385,33.75813260900556,0.6166212130956382,-0.7872599821916922,35.0,Medium
2019-05-28,coimbatore,8.719943343449007,78.24669090675573,Cotton,30.03685087915463,33.84834994849304,26.34727404395855,41.28708433462062,2.2720386702645423,0.0,16.989708240378988,31.307647883623915,55.31273680540763,31.60056234727614,53.480611000756355,31.53019303784026,52.33946052012857,31.52952984392728,50.74174993608075,7.867016770243235,2.8828073501802827,31.09066394855947,57.12210875828299,32.843558153959805,61.26529973676658,31.069402256884356,47.70842427252763,3,0,-0.11098297578172238,0.040340696968774695,2.4964977176052026,32.10120509588566,0.5610336262283677,-0.8277930117131022,0.0,Low
2019-06-08,coimbatore,8.719943343449007,78.24669090675573,Cotton,32.448897489603006,36.30811097424769,28.268503681103947,52.37691803686758,2.486296110558377,0.0,22.71267007648442,32.3002396770134,51.016723549159565,32.68301045367385,50.51291698722103,32.43991045960595,51.197307370112455,32.01423729582335,50.64859773979222,6.185951492535716,0.0,31.26801235604776,54.54443318756075,32.40908062572595,54.3039925141753,32.20519649963311,49.68515041678488,14,0,-0.3933049752934584,1.2211374085227091,2.3224469563399013,35.067743391446385,0.3953117887649151,-0.9185469991587165,55.0,Medium
2019-06-28,coimbatore,8.719943343449007,78.24669090675573,Cotton,29.65218299367584,33.673895973483724,26.56894234586258,68.18307107508079,3.07395068726156,1.4506648887250515,13.642688847663415,31.508939878257433,60.50212887496798,32.810918360042166,60.752948052008186,32.9320367860841,59.1256245814453,32.85964715945851,54.71921516196377,20.658171546279448,10.651442162194776,32.84987163230516,54.446960845974075,34.52242609220102,69.56153692485177,34.711273286198015,61.64950562542633,0,1,-0.5014587697272163,0.7907740934876129,1.323312709409818,33.06133654742988,0.062318379354325076,-0.998056320853012,20.0,Low
2019-07-12,coimbatore,8.719943343449007,78.24669090675573,Cotton,30.487603395588447,34.23612088087594,25.568207149202692,47.78263220339913,4.540515351648937,0.0,15.703267845236349,31.129121657580413,62.77278159463342,32.37712596045201,60.90926491044313,32.50558491734118,59.11950290618951,32.70563875496497,58.34227561888489,23.396591573973605,1.1673275458227388,30.718542126489233,68.31521934859829,31.632996721446027,80.05961349747581,33.32702719734271,70.88009718429976,8,0,-0.7385890998198152,1.1851757407234536,2.2783415336820485,32.876735005758405,-0.17752914918703497,-0.984115542601034,55.0,Medium
2019-08-04,coimbatore,8.719943343449007,78.24669090675573,Cotton,30.390171358735547,34.65628568494328,28.14315027734126,71.94362796245504,2.934139547470483,0.33200403301438763,10.142039124236474,31.683010777848324,66.09754353321547,31.497401626543756,67.29759042954421,31.98171510521576,69.15927709019917,32.29450503143418,65.98819812041651,47.96973716064557,8.095782436391,33.28304656862137,65.77647277927335,30.81344484657185,60.17869641350545,30.68390742177382,62.02189776954973,2,0,-0.12287468326116346,-0.7248028207056187,1.2173522599102835,33.9873527568583,-0.5431052396834317,-0.8396646346181327,0.0,Low
2019-08-10,coimbatore,8.719943343449007,78.24669090675573,Cotton,27.842284573020116,31.967487935784636,24.61107605366974,73.28108835898018,3.868811821602546,2.6549770486449233,17.68841280879092,30.778654248926987,72.96127809360132,30.68375616244783,71.5729243664072,31.111560041855665,68.72656238419675,31.902633146461636,67.67101880150626,60.30130944423763,13.830903862429182,32.1376887537183,61.884786378810276,31.227023695530495,68.95745083989452,33.28304656862137,65.77647277927335,0,5,-0.0689441451590294,0.25618180700468857,1.0007187035504086,31.506338990969127,-0.6267266965083301,-0.7792391467859886,20.0,Low
2019-09-26,coimbatore,8.719943343449007,78.24669090675573,Cotton,28.12756197525286,32.567699163695686,25.97759769186225,75.18516996642006,1.7343226119094033,0.480630332750671,16.908141068717683,28.713725043815185,77.4630776090785,27.663720758164963,76.599318835404,27.3953178837216,77.50375776737475,28.39415387645289,77.72171321950016,47.2981921468353,13.780678898102455,29.54244428745588,78.69496276562658,24.76148099872702,79.00106851987924,26.842393447552304,79.81292643555118,1,0,0.2307799672873485,0.9488540061159988,0.9449726358806059,31.886820473573863,-0.9963950238187231,-0.08483487790576538,60.0,High
2019-10-10,coimbatore,8.719943343449007,78.24669090675573,Cotton,27.50862598308029,31.18585315518725,25.03790222100451,83.83144409560485,2.990172516366299,1.5017535392329406,17.938584034246308,26.610367157993164,84.86854872005767,27.6852970354678,79.30587335572996,27.106498868268055,79.53151880996994,27.356127839725193,78.63055898631045,48.53121089133757,15.82524159090864,26.587074824763405,86.24801316090326,29.875515672768344,71.05365596509036,26.55553260125749,79.23544609676784,0,2,-0.28497902837598926,1.8005347840730876,0.5938907030084013,31.700198187860533,-0.9878726596350429,0.15526624985999563,20.0,Low
2019-10-27,coimbatore,8.719943343449007,78.24669090675573,Cotton,26.134823330678806,29.262785956017318,23.299040920102783,72.51464158589016,2.3623308866318946,4.282821970785229,24.30814021546407,25.14944994981485,83.5215031904606,25.359844885216084,84.05107400028105,26.14111955564787,81.08192809163413,26.691856889238466,79.87094207723345,51.54450776617759,9.916084347000197,26.230953735094204,94.48593205852886,23.605251057448704,72.26599729061506,27.83108608646513,75.72156696133044,0,1,-0.15180044083861155,-1.05873709208363,0.9312928370142144,29.760555409973314,-0.9011686968561569,0.4334685453485363,0.0,Low
2019-11-13,coimbatore,8.719943343449007,78.24669090675573,Cotton,21.429910973190072,25.27884509305446,19.01934021561362,70.96174455543968,1.2493662405576553,4.450482307059983,16.864357780411236,23.041007238324635,81.99225896244462,24.216545899225366,81.26354778628195,24.799144141041946,81.42819339612686,25.23192490444332,80.71166606447578,51.70609469351234,21.337802236777136,24.333666821671095,85.18340595326848,24.21551468343228,74.01056234992825,24.2657634307708,73.29649313287528,0,4,-0.5375625160588714,-0.6405456634618866,0.7414751943867031,24.977998200962055,-0.7379428103031386,0.6748632518680403,0.0,Low
2019-12-14,coimbatore,8.719943343449007,78.24669090675573,Cotton,20.489224672056622,23.07969160143952,16.343097117335894,67.69464168317111,2.7014835666919144,1.52230928919238,14.429119960818806,22.498389807378413,66.1551205175593,23.33362789337131,70.29961669040988,23.60463841178112,73.98618564984362,23.940632744351994,75.89721378385642,67.53849671411506,18.04785500280549,22.644426944224353,65.65329945698825,20.19695453475543,69.68284699535073,24.32455306884347,65.12067743674459,0,1,-0.7866635584553899,-1.581718783324188,0.7785718503709431,23.87395675621518,-0.29240597695107734,0.9562942772197719,0.0,Low
2020-01-11,coimbatore,8.719943343449007,78.24669090675573,Cotton,25.484020298390234,27.86170578515013,20.93839452796157,74.09903295140771,2.1388493128287243,4.037620374014188,17.74924915021983,23.895630972778335,72.0015575202317,23.74893116360969,69.40707194806978,23.21885808153426,68.72398219900116,22.94943979311812,69.55837983671903,46.31946770728893,14.528048721021577,23.017293276150067,63.64201059161027,26.593555160947616,71.43672061670465,23.305339950738272,64.46460630589407,0,1,0.27904574339276705,1.347019041043112,0.8444397814908293,29.18897194596062,0.18809941761179758,0.9821499931752291,20.0,Low
2020-02-22,coimbatore,8.719943343449007,78.24669090675573,Cotton,27.111278266181678,30.96457123121515,25.07413891058744,44.904762702452565,3.0231887354929703,0.0,23.137220529187424,25.68198805013688,57.77515788407454,25.735616646152476,55.67871041651432,25.01320970246179,54.87464852268907,24.814939319839475,58.25901150586197,18.260287418001347,1.6116985588591741,23.99824798093014,66.74840417403476,27.255753660944723,64.81501925789908,22.224836833589407,58.036363894061004,1,0,0.14054366833634857,1.6985839361368134,1.9771930788127532,29.356516401304305,0.7905633969115482,0.612380204990065,20.0,Low
2020-04-30,coimbatore,8.719943343449007,78.24669090675573,Cotton,31.07697290426253,35.868427942027594,27.529848543518092,51.4380224680153,2.4405333803861184,0.0,25.081926522245794,30.763548580249324,52.96212222111664,30.373123551204266,50.8140380976851,30.401583495654496,52.523780563426364,30.04126553769982,50.35167635679675,15.814017218012426,7.490468610644552,30.901559086934764,47.41724846070554,28.16744575439777,57.133359289157596,30.14335476454842,65.42628838528972,2,0,-0.026723811044935254,1.301138821586366,2.1912703498882773,33.6488740276633,0.8724040568049612,-0.48878539428899265,20.0,Low
2020-05-09,coimbatore,8.719943343449007,78.24669090675573,Cotton,33.66795081131132,36.733095725849694,30.173224062335233,47.79543859502431,2.7541244823717452,0.0,23.801046640391963,32.58944709262846,56.107755100055726,32.476017559893215,51.912230638587516,31.503696130223798,51.773834791297624,30.757790681273878,51.75234133137842,17.23246011408184,4.129816268911156,31.557432465702114,57.500892323254426,30.769077223434707,51.55385193252952,35.09044893526274,47.14886131516813,2,0,-0.15609176755585544,1.6321168487273447,2.7259667645641144,36.057722741062534,0.7865965660866021,-0.6174672802835514,20.0,Low
2020-05-23,coimbatore,8.719943343449007,78.24669090675573,Cotton,31.32305012675283,36.21772218102968,27.415531374757236,44.34422445714155,1.4063960075911606,0.0,13.334747074891917,32.153044998679114,46.945786393913046,32.35572726124841,47.93447794595295,32.12231983557591,47.87740322063969,31.77687000959946,49.46977068231216,13.129342558070713,0.0,32.539728732465406,48.29655910086177,33.68435177718329,54.703801584936535,31.468333549975114,44.933396471961075,12,0,-0.029798690628272152,0.2656979416569431,2.546742238703122,33.54026134960991,0.6166212130956382,-0.7872599821916922,55.0,Medium
2020-05-30,coimbatore,8.719943343449007,78.24669090675573,Cotton,33.064603162568666,35.708328953200066,28.551480170130667,57.96571848609042,1.9851152308067723,0.0,17.131516946647615,34.31783525332287,52.53977645417106,32.98831614209284,52.901688642391434,32.67202170167063,50.4180832941722,32.38708161414012,49.956889142743634,5.638873947426159,0.0,35.33729325289278,53.474782508856336,30.877293563278247,48.97155231758216,31.32305012675283,44.34422445714155,19,0,0.33380765530987777,0.056734371329789646,2.122060440465626,35.96288908687319,0.5175855102531889,-0.8556314858488706,35.0,Medium
